1.602912971918550866e+01 -2.865015388119013240e-01 4.656051448767139078e+01
1.439756659338576839e+01 -2.929469279454854469e+00 4.494033330908678892e+01
1.266486300610170801e+01 -5.024692362205655627e+00 4.315321062169031308e+01
1.089590746927097165e+01 -6.609675416008685467e+00 4.133086997176252453e+01
9.145349180743005846e+00 -7.751316855205133471e+00 3.956686848628073960e+01
7.455682577148191825e+00 -8.528421637285555690e+00 3.791982120795185551e+01
5.857272155704817074e+00 -9.019259963162991056e+00 3.642032981053137775e+01
4.369618943818036172e+00 -9.294253752174185479e+00 3.507877240703557220e+01
3.003231674218814096e+00 -9.412718502225880357e+00 3.389229220477760407e+01
1.761636656574344650e+00 -9.422296318433380335e+00 3.285029764182568357e+01
6.432433590735722184e-01 -9.359896570207649091e+00 3.193840006044318258e+01
-3.570706338545499570e-01 -9.253300693215937400e+00 3.114101384403985406e+01
-1.246693639790688701e+00 -9.122912745937966861e+00 3.044293696461732424e+01
-2.034315550405416673e+00 -8.983381880574411227e+00 2.983021490178521518e+01
-2.729222183422316039e+00 -8.844981435119395385e+00 2.929053321158968970e+01
-3.340798108592023752e+00 -8.714720124748371433e+00 2.881331923703218223e+01
-3.878190310207658698e+00 -8.597205996937361761e+00 2.838967718859155909e+01
-4.350091878880629537e+00 -8.495301664557018739e+00 2.801223761336480322e+01
-4.764612857448268457e+00 -8.410612465007123006e+00 2.767497149635975262e+01
-5.129212818204154090e+00 -8.343845414533321403e+00 2.737299845931149633e+01
-5.450676077837070643e+00 -8.295070532197325264e+00 2.710240508225619038e+01
-5.735115523273096372e+00 -8.263909542238575767e+00 2.686008101419710670e+01
-5.987994925169644489e+00 -8.249671122039107019e+00 2.664357555421558033e+01
-6.214162544856590920e+00 -8.251447071186456483e+00 2.645097456576809947e+01
-6.417890997489577032e+00 -8.268180034731534178e+00 2.628079611805847193e+01
-6.602919901213772924e+00 -8.298710584153159431e+00 2.613190259489966394e+01
-6.772498969507712019e+00 -8.341809367983147538e+00 2.600342683284216605e+01
-6.929430009355256104e+00 -8.396198522957345034e+00 2.589470993467891446e+01
-7.076106860715465352e+00 -8.460565443274743913e+00 2.580524862318097590e+01
-7.214552718971393830e+00 -8.533571226144259114e+00 2.573465027737220367e+01
-7.346454569688680714e+00 -8.613855558773940047e+00 2.568259408704168933e+01
-7.473194668597207269e+00 -8.700039419713760935e+00 2.564879704784571146e+01
-7.595879143708862635e+00 -8.790726687507639525e+00 2.563298378852196890e+01
-7.715363898088740235e+00 -8.884505546287051914e+00 2.563485946944535243e+01
-7.832278062908571314e+00 -8.979950424968953016e+00 2.565408521750674709e+01
-7.947045299114609662e+00 -9.075625084566651068e+00 2.569025576703415581e+01
-8.059903277659813625e+00 -9.170087362084181848e+00 2.574287916126140985e+01
-8.170921686102250447e+00 -9.261895978394264262e+00 2.581135853406258818e+01
-8.280019115331452184e+00 -9.349619713009854394e+00 2.589497613653630026e+01
-8.386979175099291695e+00 -9.431849134722202876e+00 2.599287989541451793e+01
-8.491466171061583523e+00 -9.507210949916489184e+00 2.610407288672546144e+01
-8.593040648947074089e+00 -9.574384888549088757e+00 2.622740617410889641e+01
-8.691175072907276089e+00 -9.632122892365178046e+00 2.636157549148240520e+01
-8.785269854853066107e+00 -9.679270204758909202e+00 2.650512223923785626e+01
-8.874669889843650239e+00 -9.714787793349739076e+00 2.665643920752903284e+01
-8.958681680194260366e+00 -9.737775374185256183e+00 2.681378133704672351e+01
-9.036591049593360125e+00 -9.747494162089404668e+00 2.697528167732896165e+01
-9.107681360842963869e+00 -9.743388358182629716e+00 2.713897250916399884e+01
-9.171252060576929210e+00 -9.725104316512929614e+00 2.730281136933647446e+01
-9.226637286170529251e+00 -9.692506319469972098e+00 2.746471146562317500e+01
-9.273224189500473003e+00 -9.645687945864779067e+00 2.762257571441185888e+01
-9.310470565136904852e+00 -9.584978141465485990e+00 2.777433339248163335e+01
-9.337921322769762611e+00 -9.510941298739915339e+00 2.791797818962284339e+01
-9.355223320366778950e+00 -9.424370913140698747e+00 2.805160630040926506e+01
-9.362138079644170219e+00 -9.326276693107512727e+00 2.817345311893603466e+01
-9.358551940990503581e+00 -9.217865339483777731e+00 2.828192711160602713e+01
-9.344483280839831707e+00 -9.100515552154057275e+00 2.837563954465645466e+01
-9.320086507971254264e+00 -8.975748140231610606e+00 2.845342893123083883e+01
-9.285652671197290431e+00 -8.845192380759201001e+00 2.851437932513702833e+01
-9.241606642153483264e+00 -8.710549967209379574e+00 2.855783190533254867e+01
-9.188500974659072895e+00 -8.573557997179147350e+00 2.858338964168797247e+01
-9.127006676911081584e+00 -8.435952461019681436e+00 2.859091518123339526e+01
-9.057901255321940681e+00 -8.299433611287975410e+00 2.858052241801447835e+01
-8.982054490918544687e+00 -8.165634427098927617e+00 2.855256248550556109e+01
-8.900412484536582625e+00 -8.036093155103094077e+00 2.850760512073183151e+01
-8.813980551593234125e+00 -7.912230632161286081e+00 2.844641648361792008e+01
-8.723805559650038788e+00 -7.795332798162606380e+00 2.836993457109472772e+01
-8.630958283501296791e+00 -7.686538514510070641e+00 2.827924334778638382e+01
-8.536516306602173643e+00 -7.586832535238795749e+00 2.817554663406978577e+01
-8.441547929465835765e+00 -7.497043249490327632e+00 2.806014266227431619e+01
-8.347097461468285573e+00 -7.417844636489473231e+00 2.793440004898284812e+01
-8.254172178970405227e+00 -7.349761751876979332e+00 2.779973575200670766e+01
-8.163731136261063170e+00 -7.293178996678422621e+00 2.765759539926798638e+01
-8.076675922302799293e+00 -7.248350402596635433e+00 2.750943620551816338e+01
-7.993843370332183618e+00 -7.215411192038684973e+00 2.735671254032645194e+01
-7.916000152502833842e+00 -7.194389929037103393e+00 2.720086408254611499e+01
-7.843839130156260886e+00 -7.185220658250974779e+00 2.704330639492799904e+01
-7.777977282965732542e+00 -7.187754524278277657e+00 2.688542367757958473e+01
-7.718955007096987231e+00 -7.201770464480857115e+00 2.672856340855252810e+01
-7.667236552835374752e+00 -7.226984668877665108e+00 2.657403255073297998e+01
-7.623211364439603344e+00 -7.263058595567721376e+00 2.642309499252877458e+01
-7.587196087552415591e+00 -7.309605416434649783e+00 2.627696989159093377e+01
-7.559437020440639365e+00 -7.366194843884220411e+00 2.613683060222465215e+01
-7.540112802784997292e+00 -7.432356354637080109e+00 2.600380388500251172e+01
-7.529337157970205752e+00 -7.507580881653013627e+00 2.587896911882092255e+01
